"","date","lag1","lag2","lag3","lag4"
"41","11/1/2003",0.150953402319291,0.0814721321260149,0.116537500130352,0.356956508798652
"42","12/1/2003",0.423799467292631,0.333649386407456,0.270568295340187,0.358311023089788
"43","1/1/2004",0.491349328646878,0.500090898250048,0.436085746941297,0.358678601913478
"44","2/1/2004",0.260336194354559,0.26731484869422,0.303931186129296,0.357170010362019
"45","3/1/2004",0.184874923697433,0.198643984620217,0.221824867949904,0.357372108992311
"46","4/1/2004",0.176315033148984,0.124136112428553,0.14130778591648,0.358216612059075
"47","5/1/2004",0.405010154733632,0.448510331781008,0.401884525803477,0.361380875848256
"48","6/1/2004",0.389540104930192,0.414520817094267,0.474483918968732,0.361065455412299
"49","7/1/2004",0.0480884725795064,0.0689927955024408,0.0953373253247805,0.359348356491175
"50","8/1/2004",0.0831063592518579,0.0258269639963443,0.0139110451652377,0.358924975960963
"51","9/1/2004",0.302195385682318,0.306258491502643,0.239051101834849,0.359380472107131
"52","10/1/2004",0.54754228983912,0.545427971026978,0.567637624125299,0.361496405082211
"53","11/1/2004",0.333057025921373,0.441515103043076,0.511153917645909,0.361542947528566
"54","12/1/2004",-0.0647150829011636,-0.098258691930567,-0.0852949201116965,0.358566675478099
"55","1/1/2005",0.13974431656853,0.0625179770239811,0.012823890796052,0.362960547413742
"56","2/1/2005",0.615752481036984,0.509925736040875,0.436222377656153,0.365246235028745
"57","3/1/2005",0.539363534737437,0.491198748228357,0.472118266626253,0.366232777770989
"58","4/1/2005",0.36467414852217,0.376153684302406,0.381733577222666,0.365749187280613
"59","5/1/2005",0.172714541231824,0.146953053796649,0.0846542604917266,0.365896621990776
"60","6/1/2005",0.135151489624842,0.13744848828106,0.117600714055392,0.367172459780968
"61","7/1/2005",0.671836111967562,0.610482481007577,0.618753568500031,0.371063501829564
"62","8/1/2005",0.586480107058417,0.604479163078658,0.623603902753794,0.372137788058765
"63","9/1/2005",1.2304615046343,1.34140021081649,1.35830506328868,0.378366944928065
"64","10/1/2005",-0.021673430666184,0.0697447773395371,0.125308637847834,0.371182376251497
"65","11/1/2005",-0.461872545593181,-0.555710586526015,-0.516458267025604,0.370025703112646
"66","12/1/2005",0.130353103416435,0.0440663351192402,0.128409058226191,0.373925036306331
"67","1/1/2006",0.647795428469203,0.684370435507513,0.65279693607312,0.377689303992495
"68","2/1/2006",0.0773313702143213,0.0619577557681883,-0.0695478673103868,0.37254624593792
"69","3/1/2006",0.217847967908207,0.288982567000669,0.327441960896612,0.373833632328398
"70","4/1/2006",0.601408383392276,0.60511988962108,0.600860955233228,0.377701219867963
"71","5/1/2006",0.343482857472086,0.378520663615504,0.393431432907587,0.3773704931465
"72","6/1/2006",0.160782793878092,0.175221234484568,0.229589047210459,0.375099116584026
"73","7/1/2006",0.46515681911186,0.420449904469349,0.466583602094604,0.376567261144039
"74","8/1/2006",0.324597329556777,0.37788512112083,0.325951543460693,0.377183046165006
"75","9/1/2006",-0.47371995720318,-0.516886167161079,-0.538731388409223,0.370926617696293
"76","10/1/2006",-0.332957679392047,-0.310250579135794,-0.425614857864575,0.370635690396622
"77","11/1/2006",0.272380061737714,0.149681897738752,0.1462083336103,0.377337933389831
"78","12/1/2006",0.532470771913775,0.60221202380919,0.588997311390931,0.376829258692382
"79","1/1/2007",0.272814620276542,0.312415070413247,0.381396505609774,0.37337242031192
"80","2/1/2007",0.320303096816154,0.400596159629733,0.449900858934291,0.374675115197554
"81","3/1/2007",0.465635843695127,0.39453815373358,0.418652728892506,0.377820366502983
"82","4/1/2007",0.24093063043491,0.264859159620893,0.262883466982813,0.374736505181066
"83","5/1/2007",0.286269056112762,0.338687516460563,0.363798583357027,0.374856610712495
"84","6/1/2007",0.16498673790758,0.15287136377256,0.14606433061114,0.37574800715669
"85","7/1/2007",0.199466693761915,0.223840783431408,0.240472069084481,0.376426470445012
"86","8/1/2007",0.00783570334362764,0.041330225959115,-0.00299178850926439,0.37319539187518
"87","9/1/2007",0.453532223173075,0.477946563388833,0.458153732123388,0.375292977103062
"88","10/1/2007",0.254498228671629,0.314362565439895,0.354894284819366,0.374679379752686
"89","11/1/2007",0.672564933972474,0.706227130334272,0.727593865775977,0.375571315985212
"90","12/1/2007",0.21334791212985,0.251656906410888,0.267681415188132,0.373206416945982
"91","1/1/2008",0.320088978253285,0.350500492458407,0.352872169362659,0.376301910863417
"92","2/1/2008",-0.839569162067595,-0.432068121972155,-0.547798054454114,0.378592215308994
"93","3/1/2008",-1.04125014558525,0.0253214076822939,0.480936947270108,0.379658700085199
"94","4/1/2008",0.0258193743884769,-0.613379880872085,-0.607164307174983,0.381036220066143
"95","5/1/2008",0.433953373886648,0.348804926595937,1.17815676019285,0.376402782985678
"96","6/1/2008",0.901213308968291,0.916997263376591,0.876907476363983,0.373024235999677
"97","7/1/2008",0.476478476322552,0.573580547225727,0.529590218866313,0.374396583872734
"98","8/1/2008",-0.241560280436261,-0.264563749259525,-0.185955216220195,0.36899857650071
"99","9/1/2008",0.187627615579865,0.0833098193047067,0.0780513449992961,0.373034249806809
"100","10/1/2008",-0.688513601110947,-0.651687409404923,-0.788867904080276,0.364993778748661
"101","11/1/2008",-1.56607723139367,-1.86920341737143,-1.83276489387586,0.352098694609602
"102","12/1/2008",-0.526024007079653,-0.671509314232504,-0.631545578320476,0.348888209465082
"103","1/1/2009",0.460376481224228,0.538051323740856,0.447879758185851,0.34908987641355
"104","2/1/2009",0.531324760334804,0.687696439701506,0.731976035305841,0.344356520465061
"105","3/1/2009",-0.109431921080821,-0.0595983371299187,0.0399165188923562,0.337531399925515
"106","4/1/2009",0.114975262049256,0.152675062141729,0.211834972658947,0.336661894700722
"107","5/1/2009",0.0351464744535291,0.0694638819007824,0.114162221822748,0.340465423845261
"108","6/1/2009",0.800711680296882,0.858685217429023,0.905231361359075,0.346792162739449
"109","7/1/2009",-0.0239821554835663,0.00972409033168025,0.0239956990838975,0.342145970458467
"110","8/1/2009",0.286789440749316,0.263781169753327,0.277702997341554,0.344197172049715
"111","9/1/2009",0.235903008560056,0.196230064639535,0.164128083687624,0.3463120125642
"112","10/1/2009",0.33529546515579,0.390102747942018,0.343493774645377,0.349374126823611
"113","11/1/2009",0.300101864843487,0.334531193414957,0.364394853894276,0.348595028713253
"114","12/1/2009",0.0423390611760584,0.0476144688097806,0.028343791985688,0.347600660415879
"115","1/1/2010",0.200674095678983,0.186427143371375,0.227840400414796,0.348978166142927
"116","2/1/2010",-0.0393042740683376,-0.11225680753253,-0.127753951118026,0.34704082292033
"117","3/1/2010",0.155221066754707,0.112658278923835,0.0556659057840476,0.347701604746917
"118","4/1/2010",0.0480930773455484,0.078791990803074,0.0733369563363176,0.347479410107954
"119","5/1/2010",-0.0599018304331964,-0.110882450080736,-0.0784196649288904,0.34616376633051
"120","6/1/2010",-0.123984958594644,-0.0590263798184994,-0.129461871816311,0.344016207598252
"121","7/1/2010",0.10820413904863,0.125056975698125,0.192477408915039,0.346329882048824
"122","8/1/2010",0.151278668386722,0.125015002201402,0.143241329592236,0.344433776455027
"123","9/1/2010",0.0970321487828893,0.112609103900939,0.117466808416098,0.343682859505881
"124","10/1/2010",0.294169964776211,0.260980500878009,0.289070490834416,0.344463334826825
"125","11/1/2010",0.295483673817647,0.275900617713555,0.272731222871811,0.345259733329821
"126","12/1/2010",0.287369033135773,0.376712833243351,0.385857763506415,0.344014888527382
"127","1/1/2011",0.190206511915102,0.238779061384045,0.278141254912811,0.344610490552497
"128","2/1/2011",0.168252430814785,0.16652251363458,0.150267237606281,0.343518694291136
"129","3/1/2011",0.327819112844477,0.379431118286563,0.385846810970672,0.344144780023668
"130","4/1/2011",0.331191643927359,0.380010521804849,0.443175435722243,0.344851879704917
"131","5/1/2011",0.226575743473143,0.245184458012875,0.31097171101636,0.343219561460324
"132","6/1/2011",-0.107528103701548,-0.0840020576713228,-0.100660017412065,0.339878736395954
"133","7/1/2011",0.0317964449986541,0.0921991789276573,0.100811853275421,0.340491606387097
"134","8/1/2011",0.130008582561399,0.183693169193355,0.210859801631014,0.340377023016482
"135","9/1/2011",0.0711753897733645,0.126555183000127,0.136479843267352,0.340317402928184
"136","10/1/2011",-0.0601967684404829,-0.0566835136572555,-0.0266434854311389,0.340406980135786
"137","11/1/2011",0.261174219920789,0.204467209814083,0.190468413210121,0.342510553140836
"138","12/1/2011",0.0141400250593383,0.014400902136115,-0.0261458399634835,0.340375605620195
"139","1/1/2012",0.261248476200411,0.271530320208745,0.269183344801168,0.342688210960331
"140","2/1/2012",0.173534522303573,0.222767734640894,0.194992161395137,0.342457955013191
"141","3/1/2012",0.198298005066915,0.232501109250497,0.260700492902749,0.344100227371174
"142","4/1/2012",0.194510487108386,0.179425153547845,0.185677785297249,0.342738181929092
"143","5/1/2012",-0.196737893493966,-0.174291103203638,-0.178496832345313,0.340336475477632
"144","6/1/2012",-0.0653352610882654,-0.0672691838847003,-0.0304381885145494,0.338117328720397
"145","7/1/2012",0.0878975338165273,0.0721474400701688,0.0781170364880301,0.338428502518104
"146","8/1/2012",0.550057748562942,0.580609756232228,0.568554722071972,0.341437175197554
"147","9/1/2012",0.395892380465598,0.430125021895113,0.463182228334573,0.340042759545598
"148","10/1/2012",0.156152877083165,0.239245197488044,0.254893627737392,0.33864645952071
"149","11/1/2012",-0.263937723299034,-0.265083013399078,-0.232535618780406,0.335724728650542
"150","12/1/2012",-0.102031037214331,-0.0837425062264303,-0.129854822594695,0.337925119180251
"151","1/1/2013",0.348418815008727,0.242527664504183,0.190173529172675,0.343192926982067
"152","2/1/2013",0.661214383279214,0.699317351542706,0.633562794881315,0.345073899025302
"153","3/1/2013",-0.30092312919295,-0.254079929279324,-0.244389728826297,0.336021950103833
"154","4/1/2013",-0.260156101978269,-0.243010938495773,-0.207859713696595,0.335612604444023
"155","5/1/2013",0.133210279463217,0.073355854170654,0.0571300260274161,0.338350934850533
"156","6/1/2013",0.274754478550425,0.285118181594185,0.249344076582118,0.3398326251103
"157","7/1/2013",0.164908251404449,0.170894011705357,0.185483329812527,0.33610946725198
"158","8/1/2013",0.191089072204428,0.182509448194801,0.184428156567761,0.336739294162396
"159","9/1/2013",-0.0227411121614623,0.00457683663913262,0.050346260014251,0.335903353459754
"160","10/1/2013",0.0565411677563808,0.0591533217681033,0.0326639247932851,0.334244846733028
"161","11/1/2013",0.141883663902633,0.19192720257287,0.213603859635101,0.335117873948762
"162","12/1/2013",0.196782309714467,0.20154948293473,0.227173658099491,0.334707447972366
"163","1/1/2014",0.17853785147668,0.194905177858833,0.180636017048355,0.33391546125023
"164","2/1/2014",-0.0227416752607929,0.0375768219156866,0.0233750418362943,0.330930984189351
"165","3/1/2014",0.11350957883842,0.0950560629198646,0.119049228837818,0.332059818191183
"166","4/1/2014",0.147968548986382,0.165615228501931,0.121610835059094,0.330820510371489
"167","5/1/2014",0.108878063069818,0.0842567667324038,0.0890086423460427,0.330123935239559
"168","6/1/2014",0.0776775510840539,0.118285928344439,0.0919826627252037,0.329734531953017
"169","7/1/2014",0.0937894756859191,0.0513922986842533,0.0445399173549698,0.329833577381516
"170","8/1/2014",-0.0995520265614907,-0.073362697924629,-0.0787763867953434,0.328891526661231
"171","9/1/2014",0.0120047425089877,0.0224403595674538,0.0322496286668137,0.325417835720647
"172","10/1/2014",-0.0827366998588625,-0.0515750523407137,-0.0533505562040091,0.325048310486016
"173","11/1/2014",-0.183694760164656,-0.196265668285787,-0.224296559360013,0.321637959862332
"174","12/1/2014",-0.284628089763618,-0.286591629144875,-0.282523907310675,0.317621608338483
"175","1/1/2015",-0.603937910792888,-0.6438486918475,-0.691000013471466,0.312868012795036
"176","2/1/2015",0.273338023114909,0.291890643802443,0.281736222051667,0.315889522539953
"177","3/1/2015",0.328741686646262,0.312308993266327,0.337314135552405,0.316592067260093
"178","4/1/2015",-0.0737881075610366,0.0171432616638888,-0.0122000542277501,0.309404375958145
"179","5/1/2015",0.263005486398382,0.220425214766042,0.341377135277718,0.311652333320455
"180","6/1/2015",0.284405773390841,0.21394701454663,0.180535709579757,0.313862854653505
"181","7/1/2015",0.0989619327866816,0.203253143111563,0.127652619532091,0.309336766132031
"182","8/1/2015",-0.0656556800657078,-0.0868456272767812,-0.0212116311951089,0.306120993877088
"183","9/1/2015",-0.292668836678303,-0.308842039173142,-0.354337678901284,0.304109957318608
"184","10/1/2015",0.0451640260846721,0.0293700067357524,0.00191150566483526,0.302943881919877
"185","11/1/2015",0.142520346135319,0.0671468038162968,0.0718486218480847,0.302532059131009
"186","12/1/2015",-0.145895529904855,-0.104634331261471,-0.160243683338469,0.297282098765664
"187","1/1/2016",-0.138340678766503,-0.0710124939127827,-0.0378963888825618,0.295232859291861
"188","2/1/2016",-0.181968494182838,-0.202727635533622,-0.153925509275772,0.293678585562028
"189","3/1/2016",0.247073035107544,0.281872736465016,0.24383840277027,0.296565246782717
"190","4/1/2016",0.333587270477381,0.33365181170162,0.369596397915216,0.29864536888143
"191","5/1/2016",0.126767498665611,0.189535348520533,0.189233350207413,0.295435212577936
"192","6/1/2016",0.171495158481346,0.192921714289655,0.180846315504533,0.295099621589293
"193","7/1/2016",-0.113642424603836,-0.112443292802163,-0.0768413305883772,0.293691505395905
"194","8/1/2016",0.132920095942699,0.137908818519601,0.121530851715906,0.293315135447567
"195","9/1/2016",0.281728899383597,0.220737262293922,0.234042629173558,0.295050478562456
"196","10/1/2016",0.231321228890748,0.231044974950145,0.192996304326749,0.294257782073121
"197","11/1/2016",0.0634194775676912,0.13205397090864,0.125631422205802,0.291514219921351
"198","12/1/2016",0.190604004540318,0.189549316441073,0.162968331073041,0.291385034651045
"199","1/1/2017",0.406265427703837,0.444356388947278,0.444095209675419,0.294056474490722
"200","2/1/2017",0.0295207528752967,0.0448020896098882,0.0806617067127101,0.29004643972596
"201","3/1/2017",-0.0360739708745165,-0.0316995096368572,-0.0335639501908552,0.287716752717482
"202","4/1/2017",0.221874064716264,0.211367225745082,0.241832626651142,0.292354830084225
"203","5/1/2017",-0.0570229386915528,-0.0993376189646921,-0.106059049399289,0.288990752472619
"204","6/1/2017",0.0791033572383513,0.0856619587963235,0.0594387476901336,0.28895592671227
"205","7/1/2017",0.0704563448893313,0.00649989108791228,-0.0302163895184374,0.289935334754946
"206","8/1/2017",0.386348321880644,0.363499596371397,0.364915661292908,0.290615155270094
"207","9/1/2017",0.607862258428219,0.614314054440447,0.594995111855802,0.29103832930036
"208","10/1/2017",0.0132228189638222,0.0657959564597821,0.0878013570515401,0.287691174417802
"209","11/1/2017",0.214154853556199,0.293280877321545,0.341874898488436,0.28618700819773
"210","12/1/2017",0.105412525631212,0.0597810696806988,0.0898716355964242,0.2882309829276
"211","1/1/2018",0.410365565850777,0.38742266888611,0.35090523468444,0.290039632491616
"212","2/1/2018",0.253046988783289,0.245900408450522,0.243952132079409,0.288471255780752
"213","3/1/2018",0.0971468152733899,0.0859641862479728,0.0845445397124896,0.284349648105685
"214","4/1/2018",0.235210621324372,0.272549447550657,0.253856523111963,0.28528771116784
"215","5/1/2018",0.14505648577473,0.123280612689706,0.143794917624878,0.28510348507136
"216","6/1/2018",0.137333200937353,0.12112546816037,0.136452538183031,0.283473796891203
"217","7/1/2018",0.0737131590395921,0.0916833201793541,0.0832181019118973,0.281388624657969
"218","8/1/2018",0.136030876526599,0.0996478349203535,0.0872289677622903,0.281179411932136
"219","9/1/2018",0.200053471663238,0.197656437702418,0.169607704013216,0.281536755317715
"220","10/1/2018",0.375133639644559,0.36699007037701,0.373994272481222,0.282354540293033
"221","11/1/2018",0.0460812684503408,0.0644972706458564,0.03604907066596,0.278734397866318
"222","12/1/2018",-0.148985754110259,-0.149961156328926,-0.136176658833298,0.274607305589849
"223","1/1/2019",0.0222907125017486,-0.0200301313574296,-0.039930200652695,0.275404817508167
"224","2/1/2019",0.266154024922954,0.254851781400815,0.227558007661937,0.277987172802489
"225","3/1/2019",0.466725880453808,0.470635393498688,0.50449451285197,0.278263864916949
"226","4/1/2019",0.43755653842945,0.471715426841776,0.522855980952251,0.277200018672407
"227","5/1/2019",0.00732187299404264,-0.00307229461882587,0.0319944489496327,0.273887499167754
"228","6/1/2019",0.00743332024040048,0.0235387585894774,0.0368589684401217,0.271875615635502
"229","7/1/2019",0.231279944773607,0.209745306393025,0.193772909271519,0.274631115936764
"230","8/1/2019",0.0857087072708413,0.0665400467203573,0.092080847400171,0.273687732459973
"231","9/1/2019",0.12568900783049,0.13284995799126,0.125863181321179,0.272515395387117
"232","10/1/2019",0.377026180497395,0.356458793344999,0.315547703883337,0.273529907682702
"233","11/1/2019",0.19030545499203,0.214026956457758,0.192940171809999,0.271595853607711
"234","12/1/2019",0.15070361388309,0.145470858157552,0.160011240757528,0.269652301812341
"235","1/1/2020",0.100171133260942,0.15112404032385,0.199900359088151,0.268914216716268
"236","2/1/2020",0.0932063613172715,0.0505299795428016,0.0761650682429088,0.266312600743752
"237","3/1/2020",0.0884385023927807,-0.0715385957883736,-0.127008162151885,0.257987067551786
"238","4/1/2020",-1.52430566785401,-1.31793875597514,-1.55549060917753,0.205413462806465
"239","5/1/2020",0.327976259171115,0.400125026777202,0.310036229639902,0.216211804326514
"240","6/1/2020",-0.388267197036119,0.495502103176563,0.515109162247463,0.233530360624373
"241","7/1/2020",0.0979171142206056,0.17291053061662,0.208685975862079,0.241005023088701
"242","8/1/2020",0.152145353970593,0.031008197416501,-0.0746337281840814,0.245956634110773
"243","9/1/2020",0.0450956027607416,0.127677028696537,0.0904432936851957,0.25630610694446
"244","10/1/2020",0.0189773960823138,-0.00783453520414726,-0.0683672157692862,0.253331514439014
"245","11/1/2020",0.143745899566878,0.133717375464991,0.017649213505229,0.251081067327856
"246","12/1/2020",0.233689729507737,0.207302045103979,0.260558219373026,0.25003824230649
"247","1/1/2021",0.165754607903463,0.166580154668739,0.129302335619302,0.249195394424239
"248","2/1/2021",0.381279222184037,0.352591969744985,0.34856056364812,0.244265718658088
"249","3/1/2021",0.523267282635888,0.620103557227344,0.621616555796468,0.246819906798716
"250","4/1/2021",0.643288889225394,0.679862110655956,0.754805284742769,0.243068972115187
"251","5/1/2021",0.383618353184641,0.463690291332928,0.506203486773076,0.243250566404304
"252","6/1/2021",0.623788382250113,0.520393815769469,0.607838418215739,0.243351411846719
"253","7/1/2021",0.217308034198715,0.283582684694394,0.1552187987167,0.240035231966623
"254","8/1/2021",0.080250788026774,0.135075816477857,0.0861239513748343,0.237281651152757
"255","9/1/2021",0.410580426081114,0.285576336632763,0.271046767416112,0.238160667292683
"256","10/1/2021",0.861467365657995,0.862788721740652,0.769949847583474,0.244556267638016
"257","11/1/2021",0.628337616875165,0.669648055383911,0.680603553105445,0.242825449760549
